timestamp,open,high,low,close,volume
1567915200,10542.56,10592.5,10535.03,10547.74,1216.852172
1567918800,10548.88,10550.78,10502.0,10531.94,939.923131
1567922400,10530.05,10557.09,10521.45,10552.03,419.537139
1567926000,10552.03,10560.0,10512.95,10518.46,471.782707
1567929600,10518.0,10522.86,10465.0,10503.78,1185.665558
1567933200,10503.76,10528.68,10481.43,10490.85,793.675316
1567936800,10488.7,10525.0,10481.0,10483.58,1156.49251
1567940400,10482.03,10490.81,10208.0,10387.0,5209.358819
1567944000,10386.98,10408.89,10363.61,10380.51,909.54498
1567947600,10380.51,10406.54,10353.79,10361.92,665.842625
1567951200,10361.92,10421.0,10354.04,10401.4,1005.689202
1567954800,10401.03,10406.24,10366.85,10389.24,735.747947
1567958400,10389.24,10430.08,10350.0,10396.33,1746.212324
1567962000,10396.46,10408.62,10353.0,10363.06,614.218902
1567965600,10363.06,10380.0,10305.0,10331.0,784.539019
1567969200,10331.73,10359.98,10320.35,10340.06,676.971956
1567972800,10340.39,10370.88,10330.01,10359.3,929.126985
1567976400,10358.56,10410.0,10320.98,10409.96,817.414821
1567980000,10407.63,10417.71,10372.72,10378.09,622.629404
1567983600,10378.09,10408.21,10363.62,10381.18,601.176918
1567987200,10381.24,10404.74,10368.87,10388.03,376.263268
1567990800,10389.17,10395.69,10371.0,10375.35,384.522051
1567994400,10375.45,10385.79,10285.25,10300.94,1205.635885
1567998000,10294.44,10334.36,10262.0,10298.96,1682.349103
1568001600,10300.22,10330.33,10250.01,10320.14,2088.95632
1568005200,10321.4,10329.0,10295.0,10307.39,1555.536013
1568008800,10307.8,10310.17,10250.0,10266.89,1335.431021
1568012400,10266.89,10278.63,10090.0,10147.36,4293.866298
1568016000,10147.63,10174.0,10068.5,10149.96,2394.491777
1568019600,10149.95,10273.99,10137.68,10249.8,1965.878018
1568023200,10249.94,10262.67,10195.0,10250.55,1278.735135
1568026800,10250.95,10480.0,10219.38,10413.26,4726.487899
1568030400,10413.28,10417.33,10343.0,10351.5,1696.927315
1568034000,10355.75,10393.57,10315.0,10329.9,1306.115123
1568037600,10326.67,10364.11,10290.0,10338.37,1886.575899
1568041200,10339.45,10369.95,10300.0,10321.1,1302.620489
1568044800,10321.26,10338.14,10175.75,10255.21,2730.823227
1568048400,10255.17,10300.0,10228.04,10268.98,976.805122
1568052000,10268.98,10287.98,10250.0,10253.8,588.230558
1568055600,10253.26,10326.77,10233.11,10312.7,921.038838
1568059200,10311.44,10350.0,10211.0,10230.91,2183.250791
1568062800,10230.06,10290.54,10218.0,10281.17,995.610467
1568066400,10283.13,10373.0,10280.0,10333.31,1037.202688
1568070000,10333.37,10370.71,10302.0,10303.12,922.374303
1568073600,10302.58,10365.48,10298.0,10335.96,774.148958
1568077200,10336.95,10384.99,10322.0,10326.81,1213.322515
1568080800,10327.32,10357.01,10280.0,10286.55,1068.544684
1568084400,10285.19,10319.96,10261.0,10309.98,985.114772
1568088000,10310.75,10331.71,10268.02,10298.15,736.463083
1568091600,10296.64,10305.18,10242.0,10263.89,1010.81389
1568095200,10263.4,10272.81,10225.0,10266.77,927.54194
1568098800,10266.04,10305.75,10240.0,10271.14,836.895981
1568102400,10272.64,10285.65,10245.0,10255.98,882.860374
1568106000,10255.98,10290.0,10193.55,10255.76,1541.48516
1568109600,10257.03,10286.95,10220.55,10239.92,826.035652
1568113200,10240.14,10259.95,10222.96,10252.38,683.086687
1568116800,10251.22,10271.62,10225.0,10254.93,712.060217
1568120400,10255.07,10258.0,10216.29,10237.15,849.413932
1568124000,10236.99,10241.84,10176.0,10208.0,1376.640831
1568127600,10208.0,10223.8,10161.51,10175.07,1653.571721
1568131200,10176.26,10238.26,10172.09,10224.49,855.100901
1568134800,10224.5,10234.66,10192.34,10211.48,599.810566
1568138400,10214.68,10219.53,10190.0,10197.32,505.572333
1568142000,10195.33,10203.36,9953.0,10026.31,5730.960412
1568145600,10025.6,10082.27,9996.36,10062.79,2146.824809
1568149200,10062.79,10130.0,10040.29,10107.9,1099.230542
1568152800,10107.88,10125.81,10056.05,10089.02,879.662528
1568156400,10088.71,10129.4,10041.2,10098.15,1020.249737
1568160000,10098.19,10293.0,10090.0,10139.07,2787.13453
1568163600,10138.75,10158.05,10065.96,10066.24,859.450348
1568167200,10066.07,10097.81,10050.58,10067.11,1042.744775
1568170800,10067.13,10117.29,10064.75,10093.04,1036.462786
1568174400,10093.35,10102.54,10055.0,10057.06,737.052376
1568178000,10055.96,10075.3,9972.04,10027.15,2053.885218
1568181600,10027.15,10053.69,9880.0,9990.83,3075.707069
1568185200,9993.01,10079.42,9990.0,10066.0,1649.671156
1568188800,10066.38,10076.44,10000.0,10000.96,886.006016
1568192400,10000.0,10035.0,9982.78,10019.32,990.653646
1568196000,10019.39,10119.0,10015.67,10096.5,1496.111538
1568199600,10095.05,10141.98,10063.05,10068.05,1464.550419
1568203200,10063.07,10099.99,10045.0,10097.41,715.841248
1568206800,10097.41,10108.09,10012.0,10037.71,1079.492369
1568210400,10037.71,10063.0,9982.0,10032.23,1367.598964
1568214000,10031.43,10035.0,9973.25,9990.07,1300.651852
1568217600,9990.57,10120.0,9923.0,10041.77,2461.101775
1568221200,10044.39,10079.99,10032.61,10054.6,879.612833
1568224800,10054.35,10126.0,10052.22,10069.47,1302.401911
1568228400,10067.39,10100.0,10043.16,10074.46,994.873074
1568232000,10074.5,10125.0,10063.04,10102.4,933.375582
1568235600,10102.51,10184.93,10080.18,10163.58,1191.817429
1568239200,10162.35,10177.31,10132.62,10145.29,838.503936
1568242800,10146.37,10169.0,10102.23,10158.33,809.123712
1568246400,10158.75,10205.22,10136.95,10155.01,1424.590371
1568250000,10155.01,10173.2,10123.51,10123.91,605.188353
1568253600,10124.0,10134.02,10081.93,10109.72,1209.744742
1568257200,10109.89,10136.58,10090.03,10114.07,936.463798
1568260800,10113.6,10128.0,10066.06,10078.61,852.415115
1568264400,10077.99,10103.0,10068.98,10080.36,561.725072
1568268000,10080.24,10084.71,10040.0,10066.25,1195.883303
1568271600,10066.25,10087.92,10056.17,10079.79,900.393941
1568275200,10079.79,10153.01,10074.87,10147.21,1891.033808
1568278800,10147.21,10178.01,10115.03,10123.47,1191.075053
1568282400,10122.04,10178.0,10121.0,10153.12,1090.435662
1568286000,10152.84,10189.92,10136.09,10170.47,1609.596968
1568289600,10169.45,10239.99,10168.97,10234.64,2032.226304
1568293200,10236.28,10356.22,10219.0,10336.23,3609.850332
1568296800,10336.21,10358.65,10270.01,10304.25,2380.749382
1568300400,10304.25,10370.0,10281.42,10326.52,1555.615763
1568304000,10326.53,10350.0,10225.8,10270.03,2452.665473
1568307600,10271.0,10295.0,10265.03,10293.52,713.689541
1568311200,10294.96,10345.0,10286.49,10296.85,1025.570811
1568314800,10296.05,10323.9,10271.09,10300.63,763.796805
1568318400,10301.57,10360.0,10299.49,10319.24,1243.655383
1568322000,10319.92,10400.0,10319.3,10388.7,1663.090312
1568325600,10389.86,10448.81,10375.05,10386.02,2587.870304
1568329200,10386.0,10415.57,10356.18,10415.01,1013.836159
1568332800,10415.01,10439.0,10366.86,10385.78,974.393648
1568336400,10386.57,10389.3,10326.35,10333.26,731.418153
1568340000,10331.95,10388.0,10327.3,10364.99,706.52381
1568343600,10364.41,10369.02,10343.58,10364.02,741.605705
1568347200,10364.32,10399.19,10324.0,10337.5,1394.14627
1568350800,10337.47,10343.82,10270.04,10292.42,2334.728366
1568354400,10292.32,10319.72,10275.23,10296.87,1238.193474
1568358000,10296.87,10297.83,10266.66,10283.16,1863.762084
1568361600,10282.73,10327.2,10253.0,10275.23,1932.276223
1568365200,10277.74,10321.74,10260.11,10306.6,1203.67103
1568368800,10305.98,10324.0,10270.4,10273.03,1063.610531
1568372400,10274.53,10309.14,10250.12,10305.45,1173.996073
1568376000,10306.84,10347.07,10291.09,10324.16,964.116795
1568379600,10325.28,10335.0,10285.34,10306.76,1106.778396
1568383200,10306.76,10313.11,10266.82,10286.95,1250.011247
1568386800,10286.51,10327.88,10280.2,10296.3,909.111914
1568390400,10296.3,10310.49,10280.0,10298.34,715.292469
1568394000,10298.55,10312.36,10185.11,10226.59,2612.831375
1568397600,10226.61,10244.99,10187.66,10222.21,963.477044
1568401200,10222.81,10225.65,10188.0,10210.6,779.732788
1568404800,10210.59,10260.0,10153.0,10254.23,1681.413396
1568408400,10255.15,10300.0,10231.26,10288.0,858.994181
1568412000,10287.77,10289.98,10245.51,10280.42,983.635902
1568415600,10282.08,10369.23,10257.96,10342.06,2096.618902
1568419200,10344.13,10354.94,10292.66,10308.91,965.351008
1568422800,10308.89,10319.66,10290.17,10301.16,484.34083
1568426400,10299.66,10307.36,10267.01,10276.97,505.039971
1568430000,10276.83,10299.99,10269.67,10281.22,348.992636
1568433600,10281.2,10288.71,10261.12,10279.31,469.822187
1568437200,10278.52,10307.1,10275.01,10290.3,530.332976
1568440800,10289.86,10298.08,10277.32,10283.99,540.962705
1568444400,10283.99,10331.52,10282.0,10319.0,722.314721
1568448000,10319.84,10348.0,10307.16,10314.09,980.642997
1568451600,10313.63,10338.42,10290.28,10305.37,765.80615
1568455200,10306.96,10323.68,10287.8,10307.85,533.314609
1568458800,10307.86,10313.68,10290.9,10293.45,552.028967
1568462400,10293.69,10302.5,10222.33,10272.71,1594.717962
1568466000,10272.57,10352.71,10268.77,10324.2,2313.290308
1568469600,10322.85,10360.0,10312.3,10348.58,1644.467154
1568473200,10346.95,10399.0,10311.16,10356.32,1750.802555
1568476800,10357.78,10359.89,10325.25,10352.7,1274.697255
1568480400,10351.95,10400.0,10351.61,10382.24,1813.921453
1568484000,10382.55,10393.0,10339.75,10384.47,1297.150738
1568487600,10384.45,10389.98,10354.95,10363.73,729.066019
1568491200,10363.73,10399.0,10363.73,10395.98,711.580084
1568494800,10394.29,10419.99,10310.0,10379.05,2001.778609
1568498400,10379.99,10388.77,10325.43,10337.27,744.081293
1568502000,10337.24,10350.0,10327.55,10335.02,347.030332
1568505600,10332.81,10360.0,10313.0,10322.23,658.593982
1568509200,10321.05,10339.14,10312.03,10332.17,537.512155
1568512800,10334.18,10336.26,10300.72,10323.31,391.972736
1568516400,10323.31,10325.42,10289.45,10303.36,1012.128616
1568520000,10303.38,10318.46,10265.9,10312.74,1227.436214
1568523600,10312.32,10328.75,10301.26,10311.01,601.77551
1568527200,10311.01,10325.96,10296.68,10315.57,430.872983
1568530800,10315.64,10316.63,10295.0,10308.42,476.657473
1568534400,10307.84,10309.89,10284.41,10289.36,491.079807
1568538000,10290.12,10300.0,10270.0,10286.49,1137.08449
1568541600,10285.03,10319.0,10275.45,10310.16,870.469454
1568545200,10310.16,10322.0,10289.0,10298.02,859.008605
1568548800,10297.51,10325.11,10260.0,10310.41,1229.229309
1568552400,10310.68,10311.93,10267.85,10275.61,927.337214
1568556000,10274.11,10290.0,10252.15,10270.42,1504.470404
1568559600,10272.1,10318.0,10262.33,10307.97,1112.003683
1568563200,10307.12,10332.45,10294.0,10302.28,1252.713276
1568566800,10302.0,10316.48,10281.35,10309.48,522.698111
1568570400,10308.95,10310.0,10285.21,10289.45,550.018545
1568574000,10289.52,10307.31,10280.0,10295.88,584.230753
1568577600,10295.41,10311.38,10265.23,10271.13,509.021149
1568581200,10271.13,10305.0,10266.5,10290.63,285.127008
1568584800,10290.63,10317.96,10282.45,10298.89,576.166897
1568588400,10298.89,10315.0,10297.36,10302.01,300.045639
1568592000,10303.34,10347.0,10302.0,10329.1,890.553205
1568595600,10329.24,10355.0,10328.46,10339.54,1260.799289
1568599200,10339.55,10350.0,10323.03,10340.52,727.466089
1568602800,10340.48,10353.98,10300.01,10301.76,952.58575
1568606400,10302.09,10321.0,10295.52,10317.98,741.033474
1568610000,10317.22,10326.5,10310.2,10313.76,822.993612
1568613600,10313.0,10313.77,10285.74,10303.0,771.799862
1568617200,10303.0,10307.43,10280.0,10302.25,634.197137
1568620800,10302.43,10317.22,10288.0,10291.08,632.587892
1568624400,10291.08,10317.22,10282.05,10303.25,731.213399
1568628000,10303.25,10311.0,10291.28,10305.86,453.054391
1568631600,10306.87,10308.04,10275.0,10283.79,792.864608
1568635200,10282.4,10282.41,10130.0,10148.3,6217.488549
1568638800,10148.3,10180.68,10123.01,10150.04,1761.579579
1568642400,10150.09,10167.72,10112.15,10138.27,1492.621553
1568646000,10138.24,10165.33,10117.48,10117.49,1295.06549
1568649600,10119.73,10161.99,10078.0,10145.9,1766.343531
1568653200,10145.16,10158.61,10135.0,10143.83,456.719511
1568656800,10145.2,10151.6,10113.13,10129.92,583.334694
1568660400,10129.8,10144.0,10121.39,10121.39,412.641642
1568664000,10121.39,10212.32,10120.0,10205.05,1031.565905
1568667600,10205.05,10330.0,10205.05,10282.7,2944.658098
1568671200,10283.49,10310.0,10275.08,10285.61,893.675319
1568674800,10284.8,10288.0,10226.53,10251.31,704.559078
1568678400,10249.68,10262.42,10169.51,10218.45,1026.904051
1568682000,10216.22,10240.29,10194.57,10209.97,516.010922
1568685600,10209.97,10232.93,10204.82,10224.95,427.133315
1568689200,10224.96,10233.39,10200.01,10225.3,468.011533
1568692800,10223.76,10232.15,10192.53,10193.18,684.527927
1568696400,10193.48,10215.85,10165.0,10195.76,990.273477
1568700000,10195.75,10202.1,10179.57,10189.32,613.883394
1568703600,10189.66,10216.04,10189.66,10203.61,942.226354
1568707200,10203.09,10206.48,10165.0,10173.13,1009.560654
1568710800,10171.4,10173.71,10128.01,10160.87,1267.33252
1568714400,10160.24,10182.78,10160.0,10170.35,710.719886
1568718000,10170.16,10181.4,10155.54,10162.88,717.666531
1568721600,10162.84,10230.85,10151.8,10216.41,1956.374466
1568725200,10216.31,10245.0,10178.17,10186.99,1259.901053
1568728800,10186.97,10221.58,10171.28,10212.97,1025.246588
1568732400,10213.56,10226.56,10198.45,10200.6,894.656801
1568736000,10201.43,10260.0,10199.03,10252.46,1750.755561
1568739600,10253.0,10265.07,10230.0,10250.45,1168.186468
1568743200,10250.47,10259.6,10210.55,10226.93,834.299878
1568746800,10226.93,10258.0,10216.35,10257.94,688.105675
1568750400,10257.94,10275.0,10231.9,10245.18,855.545271
1568754000,10245.05,10266.61,10188.88,10213.93,1480.220117
1568757600,10212.37,10237.5,10205.08,10225.96,554.569731
1568761200,10226.55,10238.45,10169.0,10187.82,1072.21239
1568764800,10187.48,10219.64,10182.28,10214.04,679.830167
1568768400,10214.46,10258.02,10207.03,10244.89,922.920372
1568772000,10245.6,10254.9,10211.18,10222.49,1140.297484
1568775600,10222.49,10228.34,10191.16,10206.44,841.823881
1568779200,10205.98,10221.46,10200.0,10218.38,697.328572
1568782800,10218.38,10229.0,10194.12,10198.87,466.98618
1568786400,10199.37,10216.04,10190.58,10192.29,829.695373
1568790000,10192.28,10219.66,10186.86,10199.92,1095.834307
1568793600,10199.97,10200.0,10150.0,10162.53,1699.889832
1568797200,10162.28,10186.59,10150.0,10174.14,1132.700346
1568800800,10174.35,10196.85,10173.36,10178.97,867.761765
1568804400,10178.28,10179.75,10150.0,10158.9,1152.597362
1568808000,10156.86,10215.99,10100.0,10190.58,3006.808748
1568811600,10190.58,10203.76,10171.37,10178.96,1093.096162
1568815200,10177.96,10193.9,10162.02,10173.86,1389.000903
1568818800,10173.77,10183.84,10150.69,10173.4,955.164313
1568822400,10173.34,10205.0,10132.01,10191.98,1553.754172
1568826000,10191.92,10195.82,10178.54,10187.12,529.250754
1568829600,10185.84,10210.0,10165.04,10180.0,855.054926
1568833200,10177.91,10194.2,10163.0,10171.84,539.676241
1568836800,10172.17,10208.94,10137.77,10188.83,998.176981
1568840400,10188.86,10207.51,10187.49,10195.79,398.986782
1568844000,10195.97,10210.0,10163.05,10174.49,817.697792
1568847600,10174.91,10184.28,10151.93,10156.99,585.915888
1568851200,10156.41,10185.4,10140.01,10177.05,912.344372
1568854800,10176.25,10178.21,10120.75,10125.04,1284.022337
1568858400,10125.04,10146.46,10080.0,10094.48,1983.964131
1568862000,10094.6,10094.6,9653.0,9823.81,9470.139654
1568865600,9822.7,9831.86,9777.0,9821.57,2022.462036
1568869200,9821.61,9919.01,9818.66,9893.85,2034.611766
1568872800,9894.94,9895.65,9850.0,9869.57,1118.724021
1568876400,9869.59,9891.36,9853.96,9875.49,968.315424
1568880000,9874.15,9893.54,9859.87,9881.34,879.845163
1568883600,9881.34,9898.28,9863.1,9878.01,1000.136433
1568887200,9878.01,9883.59,9823.67,9849.33,1149.990891
1568890800,9849.33,9868.19,9813.73,9857.56,823.874292
1568894400,9857.56,9896.44,9850.01,9874.22,860.963817
1568898000,9874.17,9886.19,9859.81,9862.36,642.101156
1568901600,9862.33,9866.08,9847.74,9853.59,661.007711
1568905200,9854.8,9887.2,9847.96,9882.0,857.646419
1568908800,9882.01,10100.0,9875.0,10032.96,3854.54434
1568912400,10034.88,10099.0,10018.02,10019.83,2027.863003
1568916000,10019.83,10064.03,9996.5,10029.25,1590.968392
1568919600,10029.91,10097.23,10015.26,10086.42,1105.651067
1568923200,10086.41,10325.0,10086.41,10238.77,5571.720614
1568926800,10238.25,10288.05,10236.0,10239.41,1130.504168
1568930400,10237.99,10249.62,10201.0,10209.45,1517.044068
1568934000,10210.0,10257.58,10203.61,10244.29,1357.837304
1568937600,10243.7,10281.0,10215.0,10224.0,1397.884952
1568941200,10224.0,10240.0,10178.0,10196.4,1023.633102
1568944800,10195.84,10216.65,10151.0,10175.43,838.759007
1568948400,10175.38,10241.0,10174.31,10213.72,1370.524643
1568952000,10214.08,10223.81,10188.87,10199.19,567.492661
1568955600,10201.21,10202.57,10160.0,10160.0,623.945122
1568959200,10162.72,10191.95,10150.0,10169.86,878.725175
1568962800,10169.79,10187.0,10150.0,10157.22,917.964851
1568966400,10157.25,10189.5,10125.0,10140.95,1507.40695
1568970000,10141.0,10149.0,10125.0,10144.17,873.441591
1568973600,10143.79,10179.47,10143.41,10150.0,817.014861
1568977200,10155.03,10177.05,10141.01,10172.75,817.535403
1568980800,10173.82,10231.0,10167.38,10217.72,1878.203415
1568984400,10218.8,10227.96,10161.43,10180.0,1702.108031
1568988000,10179.98,10192.04,10159.61,10178.95,1122.722311
1568991600,10179.7,10187.79,10140.0,10179.82,1656.38655
1568995200,10181.15,10189.42,10100.0,10107.7,1795.575728
1568998800,10107.7,10168.35,10061.39,10121.8,1675.774313
1569002400,10122.04,10177.9,10122.03,10157.92,610.641731
1569006000,10158.49,10188.17,10156.98,10161.53,555.52016
1569009600,10161.35,10172.19,10142.15,10145.24,373.254558
1569013200,10145.3,10156.23,10066.66,10131.77,902.984061
1569016800,10131.37,10156.88,10131.35,10136.02,468.537683
1569020400,10137.41,10187.0,10132.2,10168.59,712.45421
1569024000,10167.92,10176.7,10136.04,10158.48,638.841893
1569027600,10158.1,10174.99,10145.34,10148.46,435.77802
1569031200,10148.46,10163.62,10117.21,10123.75,362.511528
1569034800,10123.79,10143.19,10115.54,10125.64,418.438656
1569038400,10126.86,10127.57,10080.36,10092.95,685.198846
1569042000,10092.99,10115.8,10082.06,10099.47,612.481376
1569045600,10099.79,10105.0,9957.0,10059.96,2652.16217
1569049200,10059.96,10097.0,10059.79,10081.42,897.236833
1569052800,10081.47,10082.73,9985.0,10034.6,1578.538981
1569056400,10034.59,10059.98,9985.01,10000.34,1306.098984
1569060000,10000.02,10035.2,9982.01,9994.24,1074.360405
1569063600,9994.27,10067.96,9988.0,10046.56,792.030411
1569067200,10046.58,10049.86,9900.0,9979.71,2093.060814
1569070800,9980.0,10015.9,9937.99,10013.97,923.425924
1569074400,10013.93,10019.39,9981.71,9996.63,569.079739
1569078000,9996.65,10072.51,9996.61,10037.09,910.641284
1569081600,10038.43,10058.38,9983.07,10004.67,808.655563
1569085200,10003.11,10003.8,9960.0,9976.78,555.199613
1569088800,9976.78,10006.79,9967.85,9992.55,425.751011
1569092400,9992.14,10017.0,9985.0,10016.73,409.307047
1569096000,10016.98,10026.41,9970.95,9978.63,642.179384
1569099600,9978.62,9990.2,9952.25,9980.81,532.5513
1569103200,9980.81,10014.09,9941.8,9980.01,720.494715
1569106800,9980.01,10016.93,9976.45,9986.39,500.150699
1569110400,9985.15,10004.33,9937.71,9960.0,851.391257
1569114000,9960.0,9973.02,9861.55,9905.51,1975.467725
1569117600,9906.4,9941.08,9883.17,9922.46,682.691474
1569121200,9922.44,9935.97,9870.0,9873.17,487.54014
1569124800,9872.77,9905.65,9853.97,9897.63,714.048775
1569128400,9897.65,9984.0,9882.06,9937.28,1037.997781
1569132000,9937.19,9959.98,9918.43,9933.0,525.214248
1569135600,9934.07,10053.84,9928.21,10026.57,1201.146623
1569139200,10026.43,10089.0,10009.0,10013.5,1687.975179
1569142800,10013.5,10025.1,9975.35,10023.57,789.260199
1569146400,10024.8,10036.19,9980.99,9999.97,639.747809
1569150000,9998.84,10025.27,9990.0,10003.44,415.127615
1569153600,10003.44,10050.0,10000.02,10033.47,680.355411
1569157200,10034.01,10058.79,9925.5,9986.24,1371.759433
1569160800,9985.95,10004.28,9941.33,9987.46,934.140572
1569164400,9987.38,9992.34,9957.0,9990.64,574.527867
1569168000,9989.87,10029.13,9962.97,10013.93,3207.871796
1569171600,10013.95,10027.43,9985.0,9993.95,848.961448
1569175200,9993.42,10003.89,9945.61,9974.26,673.17053
1569178800,9972.93,10000.0,9968.33,9990.04,392.742306
1569182400,9989.45,10038.0,9982.32,10013.71,624.938104
1569186000,10013.26,10065.98,9990.61,10054.32,622.737186
1569189600,10054.84,10070.2,10007.44,10041.95,536.116084
1569193200,10041.97,10075.77,10018.71,10028.87,574.345694
1569196800,10028.05,10049.99,9958.0,9990.82,1487.792548
1569200400,9991.49,10010.4,9955.2,9986.48,604.340632
1569204000,9986.13,10001.19,9962.83,9968.37,358.693119
1569207600,9969.3,9980.27,9942.55,9980.27,976.144845
1569211200,9980.84,9990.98,9963.83,9979.13,510.3703
